CODIGO_ORGANIZACAO,QTD_CHAMADOS,CHAMADOS_ABERTOS,TEMPO_MEDIO_RES
TEXNBJ,177,0,0.0
TEXPIY,90,0,0.0
TEXPJ9,19,0,0.0
TEXPMN,375,0,0.0
TEXPO9,5,0,0.0
TEXPOA,22,0,0.0
TEXPR8,68,0,0.0
TEXPRO,6,0,0.0
TEXPRW,100,0,0.0
TEXPSB,154,0,0.0
TEXPSQ,102,0,0.0
TEXPXZ,18,0,0.0
TEXPY0,10,0,0.0
TEXPYU,18,0,0.0
TEXSG6,22,0,0.0
TEXSIF,16,0,0.0
TEXSJH,340,0,0.0
TEXSKD,120,0,0.0
TEXSKJ,97,0,0.0
TEXSKL,54,0,0.0
TEXSL6,17,0,0.0
TEXSOA,24,0,0.0
TEXSOB,212,0,0.0
TEXSOQ,219,0,0.0
TEXSOY,113,0,0.0
TEXSPK,166,0,0.0
TEXSQA,99,0,0.0
TEXSQH,310,0,0.0
TEXSRY,164,0,0.0
TEXST8,505,0,0.0
TEXV69,85,0,0.0
TEXVBP,1580,0,0.0
TEXVCH,9,0,0.0
TEXVCZ,278,0,0.0
TEXVDA,6,0,0.0
TEXVFB,43,0,0.0
TEXVFP,50,0,0.0
TEXVFR,222,0,0.0
TEXVGX,134,0,0.0
TEXVI3,380,0,0.0
TEXVIX,1046,0,0.0
TEXVJD,286,0,0.0
TEXVJJ,5,0,0.0
TEXVNG,93,0,0.0
TEXVNK,133,0,0.0
TEXXWN,28,0,0.0
TEXXYS,49,0,0.0
TEXXYU,184,0,0.0
TEXY03,246,0,0.0
TEXY56,488,0,0.0
TEXY85,724,0,0.0
TEXY91,49,0,0.0
TEXY92,266,0,0.0
TEXY99,564,0,0.0
TEXYB7,78,0,0.0
TEXYEW,8,0,0.0
TEXYF4,113,0,0.0
TEXYF9,34,0,0.0
TEXYFP,1138,0,0.0
TEY635,15,0,0.0
TEY678,2,0,0.0
TEYIYX,13,0,0.0
TEYIZV,217,0,0.0
TEYIZZ,46,0,0.0
TEYJ00,74,0,0.0
TEYJ64,465,0,0.0
TEYJAI,99,0,0.0
TEYJBY,4,0,0.0
TEYJBZ,98,0,0.0
TEYJC1,15,0,0.0
TEYJC6,1,0,0.0
TEYJD8,17,0,0.0
TEYJDF,12,0,0.0
TEYJDK,98,0,0.0
TEYJFM,360,0,0.0
TEYJI6,224,0,0.0
TEYO45,14,0,0.0
TEYSS9,8,0,0.0
TEYSVO,54,0,0.0
TEYSW3,6,0,0.0
TEYSWD,15,0,0.0
TEYSWS,50,0,0.0
TEYSXM,17,0,0.0
TEYT36,8,0,0.0
TEYT42,26,0,0.0
TEYT77,71,0,0.0
TEYTB4,109,0,0.0
TEYTB9,89,0,0.0
TEYTBT,19,0,0.0
TEYTBY,9,0,0.0
TEYTCA,14,0,0.0
TEYTCU,74,0,0.0
TEYTDZ,5,0,0.0
TEYVPH,400,0,0.0
TEYVPL,62,0,0.0
TEYVQ7,27,0,0.0
TEYVRA,53,0,0.0
TEYVT0,150,0,0.0
TEYVTZ,112,0,0.0
TEYVUM,20,0,0.0
TEYVVB,348,0,0.0
TEYVW8,49,0,0.0
TEYVWO,76,0,0.0
TEYVXH,56,0,0.0
TEYVXL,22,0,0.0
TEYVXM,15,0,0.0
TEYVXR,75,0,0.0
TEYVYC,24,0,0.0
TEYVYG,58,0,0.0
TEYVYX,390,0,0.0
TEYVYZ,205,0,0.0
TEYVZF,3,0,0.0
TEYVZH,96,0,0.0
TEYWC6,6,0,0.0
TEYYP8,156,0,0.0
TEYYQD,164,0,0.0
TEYYSH,63,0,0.0
TEYYTA,295,0,0.0
TEYYW2,43,0,0.0
TEYYXN,5,0,0.0
TEYYY6,269,0,0.0
TEYYYD,61,0,0.0
TEYYZJ,84,0,0.0
TEYZ13,85,0,0.0
TEYZ15,28,0,0.0
TEZAMM,84,0,0.0
TEZANX,20,0,0.0
TEZAO7,1,0,0.0
TEZAP4,97,0,0.0
TEZAPE,153,0,0.0
TEZAPV,153,0,0.0
TEZARL,20,0,0.0
TEZARZ,12,0,0.0
TEZAS9,5,0,0.0
TEZASM,4,0,0.0
TEZASO,238,0,0.0
TEZASU,182,0,0.0
TEZASZ,1,0,0.0
TEZAT6,54,0,0.0
TEZATG,505,0,0.0
TEZAU8,5,0,0.0
TEZAUH,45,0,0.0
TEZAUP,620,0,0.0
TEZAWV,69,0,0.0
TEZAX4,28,0,0.0
TEZAXR,1,0,0.0
TEZAXU,7,0,0.0
TEZAY0,1,0,0.0
TEZAYS,21,0,0.0
TEZAZ9,23,0,0.0
TEZAZB,12,0,0.0
TEZAZD,1,0,0.0
TEZB04,40,0,0.0
TEZB36,299,0,0.0
TEZB39,55,0,0.0
TEZB57,1,0,0.0
TEZB61,201,0,0.0
TEZBAC,238,0,0.0
TEZBBS,5,0,0.0
TEZBBV,228,0,0.0
TEZBBY,144,0,0.0
TEZBC3,250,0,0.0
TEZBC6,102,0,0.0
TEZBE4,19,0,0.0
TEZBE9,11,0,0.0
TEZBFX,73,0,0.0
TEZBGE,87,0,0.0
TEZBGM,36,0,0.0
TEZBHC,14,0,0.0
TEZBID,81,0,0.0
TEZBIK,5,0,0.0
TEZBKX,36,0,0.0
TEZBMC,450,0,0.0
TEZBN5,408,0,0.0
TEZBOG,44,0,0.0
TEZBOW,31,0,0.0
TEZBOY,57,0,0.0
TEZBQM,53,0,0.0
TEZBRQ,170,0,0.0
TEZBSK,19,0,0.0
TEZBTH,2,0,0.0
TEZBVZ,155,0,0.0
TEZBX6,60,0,0.0
TEZBXP,266,0,0.0
TEZBXW,197,0,0.0
TEZBY6,54,0,0.0
TEZBZC,15,0,0.0
TEZBZW,45,0,0.0
TEZC33,17,0,0.0
TEZC51,360,0,0.0
TEZCA9,70,0,0.0
TEZCAC,62,0,0.0
TEZCAF,99,0,0.0
TEZCAY,26,0,0.0
TEZCBR,103,0,0.0
TEZCEK,46,0,0.0
TEZCGC,104,0,0.0
TEZCH0,151,0,0.0
TEZCJE,249,0,0.0
TEZCK6,234,0,0.0
TEZCKV,119,0,0.0
TEZCLG,3,0,0.0
TEZCO4,67,0,0.0
TEZCO9,195,0,0.0
TEZCOQ,28,0,0.0
TEZCPC,20,0,0.0
TEZCPI,9,0,0.0
TEZCQ2,155,0,0.0
TEZCQM,60,0,0.0
TEZCRK,1,0,0.0
TEZCRL,1,0,0.0
TEZCRS,9,0,0.0
TEZCS9,16,0,0.0
TEZCT3,193,0,0.0
TEZCTE,30,0,0.0
TEZCUV,2,0,0.0
TEZCV3,42,0,0.0
TEZCV6,9,0,0.0
TEZCVK,396,0,0.0
TEZCVL,40,0,0.0
TEZCXN,709,0,0.0
TEZCXS,5,0,0.0
TEZCY4,12,0,0.0
TEZCYO,121,0,0.0
TEZD14,251,0,0.0
TEZD35,24,0,0.0
TEZD38,23,0,0.0
TEZD45,227,0,0.0
TEZD71,43,0,0.0
TEZD92,172,0,0.0
TEZDAJ,58,0,0.0
TEZDAQ,11,0,0.0
TEZDAZ,233,0,0.0
TEZDC9,103,0,0.0
TEZDCB,82,0,0.0
TEZDCD,12,0,0.0
TEZDCI,37,0,0.0
TEZDCS,120,0,0.0
TEZDD5,67,0,0.0
TEZDDG,52,0,0.0
TEZDDJ,72,0,0.0
TEZDDN,42,0,0.0
TEZDEH,233,0,0.0
TEZDEP,118,0,0.0
TEZDFI,328,0,0.0
TEZDFJ,460,0,0.0
TEZDG5,32,0,0.0
TEZDH4,52,0,0.0
TEZDHO,141,0,0.0
TEZDI9,56,0,0.0
TEZDIF,1261,0,0.0
TEZDJD,72,0,0.0
TEZDJH,2,0,0.0
TEZDK0,90,0,0.0
TEZDLE,5,0,0.0
TEZDLW,5,0,0.0
TEZDM8,20,0,0.0
TEZDMC,5,0,0.0
TEZDMR,16,0,0.0
TEZDN4,4,0,0.0
TEZDNZ,203,0,0.0
TEZDO1,394,0,0.0
TEZDPI,65,0,0.0
TEZDR4,304,0,0.0
TEZDSL,285,0,0.0
TEZDT9,23,0,0.0
TEZDTC,65,0,0.0
TEZDTW,380,0,0.0
TEZDU6,219,0,0.0
TEZDV1,231,0,0.0
TEZDWI,430,0,0.0
TEZDWO,2,0,0.0
TEZE52,1,0,0.0
TEZE63,316,0,0.0
TEZE87,3,0,0.0
TEZEAU,44,0,0.0
TEZEB8,147,0,0.0
TEZEBG,1123,0,0.0
TEZEDE,128,0,0.0
TEZEDP,152,0,0.0
TEZEDU,21,0,0.0
TEZEE0,299,0,0.0
TEZEEC,98,0,0.0
TEZEET,8,0,0.0
TEZEFA,41,0,0.0
TEZEFG,236,0,0.0
TEZEG1,15,0,0.0
TEZEGF,324,0,0.0
TEZEGX,296,0,0.0
TEZEHW,437,0,0.0
TEZEI2,87,0,0.0
TEZEIH,77,0,0.0
TEZEIQ,96,0,0.0
TEZEJA,581,0,0.0
TEZEJW,13,0,0.0
TEZEJX,50,0,0.0
TEZEK7,292,0,0.0
TEZELF,34,0,0.0
TEZEM1,63,0,0.0
TEZENA,39,0,0.0
TEZENW,55,0,0.0
TEZEO4,7,0,0.0
TEZEPV,333,0,0.0
TEZES3,237,0,0.0
TEZESD,121,0,0.0
TEZESX,90,0,0.0
TEZET6,511,0,0.0
TEZETL,70,0,0.0
TEZEUQ,778,0,0.0
TEZEV6,117,0,0.0
TEZEV7,259,0,0.0
TEZEV8,66,0,0.0
TEZEVH,5,0,0.0
TEZEW9,320,0,0.0
TEZEXE,4,0,0.0
TEZEXM,182,0,0.0
TEZEY2,655,0,0.0
TEZEYE,280,0,0.0
TEZEYQ,32,0,0.0
TEZEZ0,88,0,0.0
TEZEZI,55,0,0.0
TEZF19,5,0,0.0
TEZF29,24,0,0.0
TEZF71,162,0,0.0
TEZF79,108,0,0.0
TEZF81,682,0,0.0
TEZF82,86,0,0.0
TEZF84,190,0,0.0
TEZF97,208,0,0.0
TEZFAB,143,0,0.0
TEZFBB,134,0,0.0
TEZFBI,223,0,0.0
TEZFBU,42,0,0.0
TEZFC6,54,0,0.0
TEZFC8,92,0,0.0
TEZFCB,17,0,0.0
TEZFD5,45,0,0.0
TEZFD6,158,0,0.0
TEZFE6,659,0,0.0
TEZFES,11,0,0.0
TEZFET,389,0,0.0
TEZFEZ,54,0,0.0
TEZFF9,3,0,0.0
TEZFFQ,32,0,0.0
TEZFGK,42,0,0.0
TEZFGO,44,0,0.0
TEZFH9,287,0,0.0
TEZFHG,35,0,0.0
TEZFID,19,0,0.0
TEZFIE,39,0,0.0
TEZFIJ,158,0,0.0
TEZFIT,13,0,0.0
TEZFJN,1,0,0.0
TEZFK5,8,0,0.0
TEZFK6,118,0,0.0
TEZFKA,100,0,0.0
TEZFKC,28,0,0.0
TEZFKZ,1,0,0.0
TEZFLW,88,0,0.0
TEZFM5,63,0,0.0
TEZFQ0,63,0,0.0
TEZFQ2,1,0,0.0
TEZFRP,1,0,0.0
TEZFTH,40,0,0.0
TEZFTI,144,0,0.0
TEZFVF,24,0,0.0
TEZFWS,97,0,0.0
TEZFXH,21,0,0.0
TEZFXT,569,0,0.0
TEZFYE,48,0,0.0
TEZFYX,5,0,0.0
TEZFZ5,240,0,0.0
TEZFZF,90,0,0.0
TEZG04,265,0,0.0
TEZG13,24,0,0.0
TEZG24,171,0,0.0
TEZG31,7,0,0.0
TEZG82,125,0,0.0
TEZG93,5,0,0.0
TEZGAD,87,0,0.0
TEZGAL,135,0,0.0
TEZGAM,622,0,0.0
TEZGB2,88,0,0.0
TEZGB5,356,0,0.0
TEZGBW,114,0,0.0
TEZGC5,61,0,0.0
TEZGCY,61,0,0.0
TEZGD2,5,0,0.0
TEZGDB,3,0,0.0
TEZGE0,48,0,0.0
TEZGEO,7,0,0.0
TEZGGX,84,0,0.0
TEZGID,4,0,0.0
TEZGIV,930,0,0.0
TEZGMI,90,0,0.0
TEZGMV,93,0,0.0
TEZGO9,705,0,0.0
TEZGOP,28,0,0.0
TEZGOT,94,0,0.0
TEZGPG,1,0,0.0
TEZGQE,29,0,0.0
TEZGQJ,29,0,0.0
TEZGQL,133,0,0.0
TEZGQT,62,0,0.0
TEZGRX,145,0,0.0
TEZGTE,49,0,0.0
TEZGTG,82,0,0.0
TEZGU0,181,0,0.0
TEZGUA,138,0,0.0
TEZGUV,27,0,0.0
TEZGV5,49,0,0.0
TEZGVB,176,0,0.0
TEZGWD,236,0,0.0
TEZGXL,9,0,0.0
TEZGYJ,112,0,0.0
TEZGZQ,29,0,0.0
TEZGZU,28,0,0.0
TEZH10,398,0,0.0
TEZH17,90,0,0.0
TEZH39,104,0,0.0
TEZH55,8,0,0.0
TEZH81,11,0,0.0
TEZHA0,2,0,0.0
TEZHA1,544,0,0.0
TEZHAA,7,0,0.0
TEZHAN,3,0,0.0
TEZHAX,56,0,0.0
TEZHBA,284,0,0.0
TEZHBK,112,0,0.0
TEZHBN,10,0,0.0
TEZHBP,91,0,0.0
TEZHC9,193,0,0.0
TEZHCN,14,0,0.0
TEZHCV,308,0,0.0
TEZHDA,625,0,0.0
TEZHDF,319,0,0.0
TEZHDN,485,0,0.0
TEZHE3,69,0,0.0
TEZHE7,42,0,0.0
TEZHED,37,0,0.0
TEZHEF,168,0,0.0
TEZHGT,91,0,0.0
TEZHH2,20,0,0.0
TEZHH6,55,0,0.0
TEZHHT,63,0,0.0
TEZHIL,417,0,0.0
TEZHJ3,2,0,0.0
TEZHJO,13,0,0.0
TEZHJV,1,0,0.0
TEZHKM,285,0,0.0
TEZHLC,102,0,0.0
TEZHLQ,9,0,0.0
TEZHM6,61,0,0.0
TEZHN1,8,0,0.0
TEZHOD,68,0,0.0
TEZHP7,116,0,0.0
TEZHQL,229,0,0.0
TEZHQP,20,0,0.0
TEZHQZ,144,0,0.0
TEZHR7,152,0,0.0
TEZHRZ,43,0,0.0
TEZHSO,160,0,0.0
TEZHT6,7,0,0.0
TEZHV8,107,0,0.0
TEZHW4,34,0,0.0
TEZHWK,44,0,0.0
TEZHXR,1885,0,0.0
TEZHXU,703,0,0.0
TEZHY1,215,0,0.0
TEZHZA,4,0,0.0
TEZHZZ,57,0,0.0
TEZI16,26,0,0.0
TEZI22,26,0,0.0
TEZI41,59,0,0.0
TEZI53,23,0,0.0
TEZI61,513,0,0.0
TEZI70,23,0,0.0
TEZI73,29,0,0.0
TEZI79,174,0,0.0
TEZI93,887,0,0.0
TEZIAA,19,0,0.0
TEZIAZ,111,0,0.0
TEZIBV,234,0,0.0
TEZIC7,50,0,0.0
TEZIDX,17,0,0.0
TEZIEW,13,0,0.0
TEZIF3,4,0,0.0
TEZIFJ,307,0,0.0
TEZIFP,241,0,0.0
TEZIFS,34,0,0.0
TEZIG1,18,0,0.0
TEZIGI,4,0,0.0
TEZIGS,135,0,0.0
TEZIGZ,33,0,0.0
TEZIHD,5,0,0.0
TEZIHF,47,0,0.0
TEZIHO,2,0,0.0
TEZIHX,62,0,0.0
TEZIHY,112,0,0.0
TEZII3,8,0,0.0
TEZIIE,41,0,0.0
TEZIIF,145,0,0.0
TEZIII,37,0,0.0
TEZIIV,120,0,0.0
TEZIJ1,141,0,0.0
TEZIJ7,73,0,0.0
TEZIJY,37,0,0.0
TEZIK1,56,0,0.0
TEZIK3,144,0,0.0
TEZIL9,96,0,0.0
TEZIMO,25,0,0.0
TEZINI,45,0,0.0
TEZINZ,34,0,0.0
TEZIQ6,135,0,0.0
TEZIQB,39,0,0.0
TEZIRK,57,0,0.0
TEZIRS,61,0,0.0
TEZISI,223,0,0.0
TEZIT0,6,0,0.0
TEZIUB,109,0,0.0
TEZIW1,319,0,0.0
TEZIWA,74,0,0.0
TEZIWX,1,0,0.0
TEZIYJ,17,0,0.0
TEZIYN,104,0,0.0
TEZIZI,3,0,0.0
TEZJ23,225,0,0.0
TEZJ32,779,0,0.0
TEZJ47,100,0,0.0
TEZJ82,7,0,0.0
TEZJBD,7,0,0.0
TEZJBE,223,0,0.0
TEZJBZ,29,0,0.0
TEZJCR,39,0,0.0
TEZJDA,398,0,0.0
TEZJDY,30,0,0.0
TEZJEQ,3,0,0.0
TEZJF4,37,0,0.0
TEZJGM,422,0,0.0
TEZJGS,330,0,0.0
TEZJGW,13,0,0.0
TEZJH2,55,0,0.0
TEZJH5,51,0,0.0
TEZJHC,55,0,0.0
TEZJHH,582,0,0.0
TEZJI1,314,0,0.0
TEZJI4,2,0,0.0
TEZJIJ,441,0,0.0
TEZJIW,18,0,0.0
TEZJJ5,20,0,0.0
TEZJKS,20,0,0.0
TEZJLP,534,0,0.0
TEZJM9,5,0,0.0
TEZJMJ,9,0,0.0
TEZJMK,4,0,0.0
TEZJML,41,0,0.0
TEZJNY,11,0,0.0
TEZJO2,22,0,0.0
TEZJOD,153,0,0.0
TEZJP5,84,0,0.0
TEZJPD,145,0,0.0
TEZJQJ,87,0,0.0
TEZJR8,41,0,0.0
TEZJSN,2,0,0.0
TEZJT8,243,0,0.0
TEZJW9,74,0,0.0
TEZJX7,14,0,0.0
TEZJXE,16,0,0.0
TEZJXF,1393,0,0.0
TEZJXL,201,0,0.0
TEZJXQ,14,0,0.0
TEZJXZ,109,0,0.0
TEZJY7,80,0,0.0
TEZJZP,31,0,0.0
TEZK40,32,0,0.0
TEZK60,87,0,0.0
TEZKB6,30,0,0.0
TEZKBB,2,0,0.0
TEZKBO,634,0,0.0
TEZKD2,162,0,0.0
TEZKD5,249,0,0.0
TEZKDH,1046,0,0.0
TEZKDT,96,0,0.0
TEZKE5,40,0,0.0
TEZKF9,67,0,0.0
TEZKFB,76,0,0.0
TEZKFG,466,0,0.0
TEZKHN,10,0,0.0
TEZKI2,17,0,0.0
TEZKIQ,131,0,0.0
TEZKIR,369,0,0.0
TEZKIY,910,0,0.0
TEZKK0,355,0,0.0
TEZKKB,6,0,0.0
TEZKKF,4,0,0.0
TEZKKU,178,0,0.0
TEZKL6,78,0,0.0
TEZKLA,137,0,0.0
TEZKLD,5,0,0.0
TEZKMD,28,0,0.0
TEZKMQ,56,0,0.0
TEZKN2,210,0,0.0
TEZKN3,87,0,0.0
TEZKN7,57,0,0.0
TEZKO6,610,0,0.0
TEZKPC,61,0,0.0
TEZKPG,58,0,0.0
TEZKPL,4,0,0.0
TEZKPO,31,0,0.0
TEZKQ5,658,0,0.0
TEZKQY,233,0,0.0
TEZKS3,401,0,0.0
TEZKSD,26,0,0.0
TEZKTU,8,0,0.0
TEZKVV,33,0,0.0
TEZKXW,59,0,0.0
TEZKYK,365,0,0.0
TEZL01,28,0,0.0
TEZL56,7,0,0.0
TEZLAO,413,0,0.0
TEZLBN,45,0,0.0
TEZLCP,89,0,0.0
TEZLCT,31,0,0.0
TEZLD6,814,0,0.0
TEZLEW,40,0,0.0
TEZLF7,27,0,0.0
TEZLFN,16,0,0.0
TEZLG7,19,0,0.0
TEZLHB,134,0,0.0
TEZLHD,120,0,0.0
TEZLHF,47,0,0.0
TEZLHG,204,0,0.0
TEZLHI,183,0,0.0
TEZLHU,75,0,0.0
TEZLJF,145,0,0.0
TEZLK4,1,0,0.0
TEZLM4,12,0,0.0
TEZLM8,981,0,0.0
TEZLMG,72,0,0.0
TEZLNF,145,0,0.0
TEZLO4,15,0,0.0
TEZLO7,8,0,0.0
TEZLOS,8,0,0.0
TEZLOU,20,0,0.0
TEZLQM,3,0,0.0
TEZLQS,17,0,0.0
TEZLRL,13,0,0.0
TEZLRO,44,0,0.0
TEZLRS,143,0,0.0
TEZLS0,894,0,0.0
TEZLSK,47,0,0.0
TEZLSP,122,0,0.0
TEZLSW,254,0,0.0
TEZLT1,95,0,0.0
TEZLTQ,15,0,0.0
TEZLTS,52,0,0.0
TEZLVI,223,0,0.0
TEZLXL,363,0,0.0
TEZLYF,23,0,0.0
TEZLYW,50,0,0.0
TEZM32,35,0,0.0
TEZM58,45,0,0.0
TEZM83,4,0,0.0
TEZM89,423,0,0.0
TEZM93,108,0,0.0
TEZM99,179,0,0.0
TEZMBW,31,0,0.0
TEZMD5,10,0,0.0
TEZMDD,82,0,0.0
TEZMDO,125,0,0.0
TEZMEM,2,0,0.0
TEZMFC,147,0,0.0
TEZMG6,31,0,0.0
TEZMH1,329,0,0.0
TEZMHC,1917,0,0.0
TEZMHI,55,0,0.0
TEZMI3,47,0,0.0
TEZMI9,11,0,0.0
TEZMIJ,38,0,0.0
TEZMIK,33,0,0.0
TEZMIS,242,0,0.0
TEZMIZ,5,0,0.0
TEZMJ3,1267,0,0.0
TEZMJJ,50,0,0.0
TEZMJK,1,0,0.0
TEZMJX,19,0,0.0
TEZMNA,38,0,0.0
TEZMO2,62,0,0.0
TEZMR1,55,0,0.0
TEZMS6,39,0,0.0
TEZMSN,584,0,0.0
TEZMT4,23,0,0.0
TEZMUE,16,0,0.0
TEZMW2,19,0,0.0
TEZMWQ,2,0,0.0
TEZMXD,88,0,0.0
TEZMY9,206,0,0.0
TEZMYD,3,0,0.0
TEZN32,273,0,0.0
TEZN39,752,0,0.0
TEZN58,7,0,0.0
TEZNAS,16,0,0.0
TEZNB9,185,0,0.0
TEZNBH,13,0,0.0
TEZNCC,149,0,0.0
TEZND8,35,0,0.0
TEZNE7,20,0,0.0
TEZNF2,79,0,0.0
TEZNGU,1088,0,0.0
TEZNHC,53,0,0.0
TEZNI2,41,0,0.0
TEZNI8,557,0,0.0
TEZNIP,123,0,0.0
TEZNIQ,164,0,0.0
TEZNJR,242,0,0.0
TEZNK3,410,0,0.0
TEZNKM,51,0,0.0
TEZNKW,179,0,0.0
TEZNKZ,10,0,0.0
TEZNL0,341,0,0.0
TEZNLC,1,0,0.0
TEZNLE,21,0,0.0
TEZNMY,12,0,0.0
TEZNRD,16,0,0.0
TEZNRH,83,0,0.0
TEZNT0,28,0,0.0
TEZNUY,265,0,0.0
TEZNWC,77,0,0.0
TEZNWF,24,0,0.0
TEZNX8,88,0,0.0
TEZNXL,6,0,0.0
TEZNYK,194,0,0.0
TEZNZ2,35,0,0.0
TEZNZ3,26,0,0.0
TEZNZC,90,0,0.0
TEZNZY,12,0,0.0
TEZO13,247,0,0.0
TEZOAL,8,0,0.0
TEZOAY,24,0,0.0
TEZOCJ,19,0,0.0
TEZOD5,34,0,0.0
TEZODH,79,0,0.0
TEZODM,5,0,0.0
TEZODN,248,0,0.0
TEZODU,749,0,0.0
TEZOEO,219,0,0.0
TEZOER,47,0,0.0
TEZOF2,66,0,0.0
TEZOF5,354,0,0.0
TEZOHE,45,0,0.0
TEZOHJ,57,0,0.0
TEZOHM,74,0,0.0
TEZOI3,160,0,0.0
TEZOI9,176,0,0.0
TEZOJM,127,0,0.0
TEZOKY,75,0,0.0
TEZOLS,242,0,0.0
TEZOLU,19,0,0.0
TEZOMO,74,0,0.0
TEZOMW,114,0,0.0
TEZOOD,360,0,0.0
TEZOOJ,2,0,0.0
TEZOOL,539,0,0.0
TEZOOO,760,0,0.0
TEZOOU,319,0,0.0
TEZOPD,2,0,0.0
TEZOQY,147,0,0.0
TEZORG,4,0,0.0
TEZOS8,38,0,0.0
TEZOSP,1,0,0.0
TEZOUC,263,0,0.0
TEZOUY,3,0,0.0
TEZOVP,115,0,0.0
TEZOW1,17,0,0.0
TEZOW5,45,0,0.0
TEZOWC,197,0,0.0
TEZOWF,398,0,0.0
TEZOY2,3,0,0.0
TEZPE3,14,0,0.0
TEZPEH,406,0,0.0
TEZPF0,17,0,0.0
TEZPF5,32,0,0.0
TEZPG9,114,0,0.0
TEZPGH,74,0,0.0
TEZPGR,246,0,0.0
TEZPH4,258,0,0.0
TEZQD9,174,0,0.0
TEZQDF,212,0,0.0
TEZRX7,2,0,0.0
TEZSNN,23,0,0.0
TEZSNS,11,0,0.0
TEZSO4,48,0,0.0
TEZSOI,411,0,0.0
TEZSOM,492,0,0.0
TEZSOY,2,0,0.0
TEZSP1,57,0,0.0
TEZSPO,18,0,0.0
TEZSQ7,71,0,0.0
TEZSQA,24,0,0.0
TEZSQB,42,0,0.0
TEZSQV,109,0,0.0
TEZSRB,17,0,0.0
TEZSRE,137,0,0.0
TEZSRH,46,0,0.0
TEZUKA,7,0,0.0
TEZUNZ,258,0,0.0
TEZUOA,684,0,0.0
TEZUOW,16,0,0.0
TEZUPG,117,0,0.0
TEZUSY,191,0,0.0
TEZUT1,1,0,0.0
TEZUT6,80,0,0.0
TEZUTA,90,0,0.0
TEZUTH,197,0,0.0
TEZUTW,73,0,0.0
TEZUU2,7,0,0.0
TEZUUE,22,0,0.0
TEZUUG,13,0,0.0
TEZUUI,25,0,0.0
TEZUUO,21,0,0.0
TEZUUP,19,0,0.0
TEZUUU,141,0,0.0
TEZUUX,135,0,0.0
TEZVOV,163,0,0.0
TEZVOX,17,0,0.0
TEZZI2,73,0,0.0
TF0597,31,0,0.0
TF1240,13,0,0.0
TF1244,54,0,0.0
TF1264,60,0,0.0
TF1272,121,0,0.0
TF1281,208,0,0.0
TF2240,305,0,0.0
TF6007,3,0,0.0
TF6011,52,0,0.0
TFA388,42,0,0.0
TFA753,195,0,0.0
TFAAP9,365,0,0.0
TFAAZF,58,0,0.0
TFAAZL,1,0,0.0
TFAB04,871,0,0.0
TFAB06,34,0,0.0
TFABIE,44,0,0.0
TFACV9,5,0,0.0
TFACVD,10,0,0.0
TFACVG,425,0,0.0
TFAEAJ,105,0,0.0
TFAEAT,33,0,0.0
TFAELN,162,0,0.0
TFAFF3,13,0,0.0
TFAGPC,10,0,0.0
TFAGPE,91,0,0.0
TFAH29,38,0,0.0
TFAIDI,60,0,0.0
TFAIE7,165,0,0.0
TFAIEA,185,0,0.0
TFAIK3,40,0,0.0
TFAIK4,20,0,0.0
TFAIKL,168,0,0.0
TFAIKM,52,0,0.0
TFAIL1,45,0,0.0
TFAIMA,21,0,0.0
TFAIMB,32,0,0.0
TFAIMG,70,0,0.0
TFAIMQ,1288,0,0.0
TFALI4,222,0,0.0
TFALIA,27,0,0.0
TFALIE,78,0,0.0
TFALVP,63,0,0.0
TFAOX1,238,0,0.0
TFATQU,198,0,0.0
TFBAOA,183,0,0.0
TFBEAM,409,0,0.0
TFBEAQ,254,0,0.0
TFBER2,420,0,0.0
TFBER3,37,0,0.0
TFBERX,5,0,0.0
TFBESF,12,0,0.0
TFBESL,70,0,0.0
TFBESR,14,0,0.0
TFBESX,167,0,0.0
TFBFQ1,58,0,0.0
TFBGUG,327,0,0.0
TFBGUI,21,0,0.0
TFBGUU,642,0,0.0
TFBIP8,497,0,0.0
TFBJDS,9,0,0.0
TFBJDW,142,0,0.0
TFBJN5,46,0,0.0
TFBJPE,114,0,0.0
TFBJPF,76,0,0.0
TFBJPR,215,0,0.0
TFBJPS,440,0,0.0
TFBJR5,79,0,0.0
TFBJRL,20,0,0.0
TFBJRZ,223,0,0.0
TFBJS3,119,0,0.0
TFBJSN,149,0,0.0
TFBJT0,137,0,0.0
TFBJTR,166,0,0.0
TFBJUW,77,0,0.0
TFBJWN,18,0,0.0
TFBJX0,77,0,0.0
TFBJZ7,197,0,0.0
TFBJZF,7,0,0.0
TFBJZI,43,0,0.0
TFBJZK,27,0,0.0
TFBK01,32,0,0.0
TFBK21,164,0,0.0
TFBK42,47,0,0.0
TFBK43,17,0,0.0
TFBK72,58,0,0.0
TFBK96,266,0,0.0
TFBKAL,104,0,0.0
TFBKAS,1,0,0.0
TFBKB2,112,0,0.0
TFBKBH,36,0,0.0
TFBKBW,41,0,0.0
TFBKDA,193,0,0.0
TFBKDD,931,0,0.0
TFBKDK,28,0,0.0
TFBKDW,62,0,0.0
TFBKE0,126,0,0.0
TFBKES,28,0,0.0
TFBKG6,4,0,0.0
TFBKGN,35,0,0.0
TFBKHT,38,0,0.0
TFBKI1,1157,0,0.0
TFBKI9,127,0,0.0
TFBKIA,41,0,0.0
TFBKIP,55,0,0.0
TFBKIU,366,0,0.0
TFBKIZ,8,0,0.0
